"No.","Time","Source","Destination","Protocol","Length","Info"
"1616","5.633109","192.168.79.132","192.168.79.131","TCP","60","3120  >  80 [SYN] Seq=0 Win=512 Len=0"
"1617","5.634792","192.168.79.132","192.168.79.131","TCP","60","3121  >  80 [SYN] Seq=0 Win=512 Len=0"
"1618","5.635897","192.168.79.132","192.168.79.131","TCP","60","3122  >  80 [SYN] Seq=0 Win=512 Len=0"
"1619","5.637770","192.168.79.132","192.168.79.131","TCP","60","3123  >  80 [SYN] Seq=0 Win=512 Len=0"
"1620","5.639069","192.168.79.132","192.168.79.131","TCP","60","3124  >  80 [SYN] Seq=0 Win=512 Len=0"
"1621","5.640561","192.168.79.132","192.168.79.131","TCP","60","3125  >  80 [SYN] Seq=0 Win=512 Len=0"
"1622","5.642003","192.168.79.132","192.168.79.131","TCP","60","3126  >  80 [SYN] Seq=0 Win=512 Len=0"
"1623","5.643495","192.168.79.132","192.168.79.131","TCP","60","3127  >  80 [SYN] Seq=0 Win=512 Len=0"
"1624","5.644985","192.168.79.132","192.168.79.131","TCP","60","3128  >  80 [SYN] Seq=0 Win=512 Len=0"
"1625","5.646467","192.168.79.132","192.168.79.131","TCP","60","3129  >  80 [SYN] Seq=0 Win=512 Len=0"
"1626","5.648119","192.168.79.132","192.168.79.131","TCP","60","3130  >  80 [SYN] Seq=0 Win=512 Len=0"
"1627","5.649944","192.168.79.132","192.168.79.131","TCP","60","3131  >  80 [SYN] Seq=0 Win=512 Len=0"
"1628","5.650896","192.168.79.132","192.168.79.131","TCP","60","3132  >  80 [SYN] Seq=0 Win=512 Len=0"
"1629","5.652533","192.168.79.132","192.168.79.131","TCP","60","3133  >  80 [SYN] Seq=0 Win=512 Len=0"
"1630","5.653338","192.168.79.132","192.168.79.131","TCP","60","3134  >  80 [SYN] Seq=0 Win=512 Len=0"
"1631","5.654802","192.168.79.132","192.168.79.131","TCP","60","3135  >  80 [SYN] Seq=0 Win=512 Len=0"
"1632","5.656816","192.168.79.132","192.168.79.131","TCP","60","3136  >  80 [SYN] Seq=0 Win=512 Len=0"
"1633","5.658241","192.168.79.132","192.168.79.131","TCP","60","3137  >  80 [SYN] Seq=0 Win=512 Len=0"
"1634","5.659716","192.168.79.132","192.168.79.131","TCP","60","3138  >  80 [SYN] Seq=0 Win=512 Len=0"
"1635","5.661142","192.168.79.132","192.168.79.131","TCP","60","3139  >  80 [SYN] Seq=0 Win=512 Len=0"
"1636","5.662640","192.168.79.132","192.168.79.131","TCP","60","3140  >  80 [SYN] Seq=0 Win=512 Len=0"
"1637","5.663892","192.168.79.132","192.168.79.131","TCP","60","3141  >  80 [SYN] Seq=0 Win=512 Len=0"
"1638","5.666465","192.168.79.132","192.168.79.131","TCP","60","3142  >  80 [SYN] Seq=0 Win=512 Len=0"
"1639","5.667702","192.168.79.132","192.168.79.131","TCP","60","3143  >  80 [SYN] Seq=0 Win=512 Len=0"
"1640","5.669427","192.168.79.132","192.168.79.131","TCP","60","3144  >  80 [SYN] Seq=0 Win=512 Len=0"
"1641","5.671040","192.168.79.132","192.168.79.131","TCP","60","3145  >  80 [SYN] Seq=0 Win=512 Len=0"
"1642","5.672650","192.168.79.132","192.168.79.131","TCP","60","3146  >  80 [SYN] Seq=0 Win=512 Len=0"
"1643","5.674215","192.168.79.132","192.168.79.131","TCP","60","3147  >  80 [SYN] Seq=0 Win=512 Len=0"
"1644","5.675759","192.168.79.132","192.168.79.131","TCP","60","3148  >  80 [SYN] Seq=0 Win=512 Len=0"
"1645","5.677271","192.168.79.132","192.168.79.131","TCP","60","3149  >  80 [SYN] Seq=0 Win=512 Len=0"
"1646","5.678786","192.168.79.132","192.168.79.131","TCP","60","3150  >  80 [SYN] Seq=0 Win=512 Len=0"
"1647","5.680216","192.168.79.132","192.168.79.131","TCP","60","3151  >  80 [SYN] Seq=0 Win=512 Len=0"
"1648","5.682148","192.168.79.132","192.168.79.131","TCP","60","3152  >  80 [SYN] Seq=0 Win=512 Len=0"
"1649","5.683382","192.168.79.132","192.168.79.131","TCP","60","3153  >  80 [SYN] Seq=0 Win=512 Len=0"
"1650","5.684893","192.168.79.132","192.168.79.131","TCP","60","3154  >  80 [SYN] Seq=0 Win=512 Len=0"
"1651","5.686559","192.168.79.132","192.168.79.131","TCP","60","3155  >  80 [SYN] Seq=0 Win=512 Len=0"
"1652","5.687882","192.168.79.132","192.168.79.131","TCP","60","3156  >  80 [SYN] Seq=0 Win=512 Len=0"
"1653","5.689389","192.168.79.132","192.168.79.131","TCP","60","3157  >  80 [SYN] Seq=0 Win=512 Len=0"
"1654","5.690866","192.168.79.132","192.168.79.131","TCP","60","3158  >  80 [SYN] Seq=0 Win=512 Len=0"
"1655","5.692443","192.168.79.132","192.168.79.131","TCP","60","3159  >  80 [SYN] Seq=0 Win=512 Len=0"
"1656","5.693754","192.168.79.132","192.168.79.131","TCP","60","3160  >  80 [SYN] Seq=0 Win=512 Len=0"
"1657","5.695223","192.168.79.132","192.168.79.131","TCP","60","3161  >  80 [SYN] Seq=0 Win=512 Len=0"
"1658","5.696731","192.168.79.132","192.168.79.131","TCP","60","3162  >  80 [SYN] Seq=0 Win=512 Len=0"
"1659","5.698222","192.168.79.132","192.168.79.131","TCP","60","3163  >  80 [SYN] Seq=0 Win=512 Len=0"
"1660","5.699658","192.168.79.132","192.168.79.131","TCP","60","3164  >  80 [SYN] Seq=0 Win=512 Len=0"
"1661","5.701131","192.168.79.132","192.168.79.131","TCP","60","3165  >  80 [SYN] Seq=0 Win=512 Len=0"
"1662","5.702694","192.168.79.132","192.168.79.131","TCP","60","3166  >  80 [SYN] Seq=0 Win=512 Len=0"
"1663","5.703989","192.168.79.132","192.168.79.131","TCP","60","3167  >  80 [SYN] Seq=0 Win=512 Len=0"
"1664","5.705727","192.168.79.132","192.168.79.131","TCP","60","3168  >  80 [SYN] Seq=0 Win=512 Len=0"
"1665","5.706925","192.168.79.132","192.168.79.131","TCP","60","3169  >  80 [SYN] Seq=0 Win=512 Len=0"
"1666","5.708430","192.168.79.132","192.168.79.131","TCP","60","3170  >  80 [SYN] Seq=0 Win=512 Len=0"
"1667","5.710119","192.168.79.132","192.168.79.131","TCP","60","3171  >  80 [SYN] Seq=0 Win=512 Len=0"
"1668","5.711601","192.168.79.132","192.168.79.131","TCP","60","3172  >  80 [SYN] Seq=0 Win=512 Len=0"
"1669","5.712838","192.168.79.132","192.168.79.131","TCP","60","3173  >  80 [SYN] Seq=0 Win=512 Len=0"
"1670","5.714460","192.168.79.132","192.168.79.131","TCP","60","3174  >  80 [SYN] Seq=0 Win=512 Len=0"
"1671","5.715872","192.168.79.132","192.168.79.131","TCP","60","3175  >  80 [SYN] Seq=0 Win=512 Len=0"
"1672","5.717235","192.168.79.132","192.168.79.131","TCP","60","3176  >  80 [SYN] Seq=0 Win=512 Len=0"
"1673","5.718840","192.168.79.132","192.168.79.131","TCP","60","3177  >  80 [SYN] Seq=0 Win=512 Len=0"
"1674","5.720004","192.168.79.132","192.168.79.131","TCP","60","3178  >  80 [SYN] Seq=0 Win=512 Len=0"
"1675","5.721554","192.168.79.132","192.168.79.131","TCP","60","3179  >  80 [SYN] Seq=0 Win=512 Len=0"
"1676","5.722922","192.168.79.132","192.168.79.131","TCP","60","3180  >  80 [SYN] Seq=0 Win=512 Len=0"
"1677","5.724126","192.168.79.132","192.168.79.131","TCP","60","3181  >  80 [SYN] Seq=0 Win=512 Len=0"
"1678","5.725611","192.168.79.132","192.168.79.131","TCP","60","3182  >  80 [SYN] Seq=0 Win=512 Len=0"
"1679","5.726958","192.168.79.132","192.168.79.131","TCP","60","3183  >  80 [SYN] Seq=0 Win=512 Len=0"
"1680","5.728199","192.168.79.132","192.168.79.131","TCP","60","3184  >  80 [SYN] Seq=0 Win=512 Len=0"
"1681","5.729694","192.168.79.132","192.168.79.131","TCP","60","3185  >  80 [SYN] Seq=0 Win=512 Len=0"
"1682","5.731519","192.168.79.132","192.168.79.131","TCP","60","3186  >  80 [SYN] Seq=0 Win=512 Len=0"
"1683","5.732928","192.168.79.132","192.168.79.131","TCP","60","3187  >  80 [SYN] Seq=0 Win=512 Len=0"
"1684","5.734402","192.168.79.132","192.168.79.131","TCP","60","3188  >  80 [SYN] Seq=0 Win=512 Len=0"
"1685","5.735564","192.168.79.132","192.168.79.131","TCP","60","3189  >  80 [SYN] Seq=0 Win=512 Len=0"
"1686","5.737308","192.168.79.132","192.168.79.131","TCP","60","3190  >  80 [SYN] Seq=0 Win=512 Len=0"
"1687","5.738684","192.168.79.132","192.168.79.131","TCP","60","3191  >  80 [SYN] Seq=0 Win=512 Len=0"
"1688","5.739794","192.168.79.132","192.168.79.131","TCP","60","3192  >  80 [SYN] Seq=0 Win=512 Len=0"
"1689","5.741200","192.168.79.132","192.168.79.131","TCP","60","3193  >  80 [SYN] Seq=0 Win=512 Len=0"
"1690","5.742538","192.168.79.132","192.168.79.131","TCP","60","3194  >  80 [SYN] Seq=0 Win=512 Len=0"
"1691","5.743897","192.168.79.132","192.168.79.131","TCP","60","3195  >  80 [SYN] Seq=0 Win=512 Len=0"
"1692","5.745445","192.168.79.132","192.168.79.131","TCP","60","3196  >  80 [SYN] Seq=0 Win=512 Len=0"
"1693","5.746998","192.168.79.132","192.168.79.131","TCP","60","3197  >  80 [SYN] Seq=0 Win=512 Len=0"
"1694","5.748654","192.168.79.132","192.168.79.131","TCP","60","3198  >  80 [SYN] Seq=0 Win=512 Len=0"
"1695","5.749918","192.168.79.132","192.168.79.131","TCP","60","3199  >  80 [SYN] Seq=0 Win=512 Len=0"
"1696","5.751230","192.168.79.132","192.168.79.131","TCP","60","3200  >  80 [SYN] Seq=0 Win=512 Len=0"
"1697","5.752383","192.168.79.132","192.168.79.131","TCP","60","3201  >  80 [SYN] Seq=0 Win=512 Len=0"
"1698","5.754473","192.168.79.132","192.168.79.131","TCP","60","3202  >  80 [SYN] Seq=0 Win=512 Len=0"
"1699","5.755845","192.168.79.132","192.168.79.131","TCP","60","3203  >  80 [SYN] Seq=0 Win=512 Len=0"
"1700","5.757261","192.168.79.132","192.168.79.131","TCP","60","3204  >  80 [SYN] Seq=0 Win=512 Len=0"
"1701","5.759051","192.168.79.132","192.168.79.131","TCP","60","3205  >  80 [SYN] Seq=0 Win=512 Len=0"
"1702","5.760123","192.168.79.132","192.168.79.131","TCP","60","3206  >  80 [SYN] Seq=0 Win=512 Len=0"
"1703","5.761508","192.168.79.132","192.168.79.131","TCP","60","3207  >  80 [SYN] Seq=0 Win=512 Len=0"
"1704","5.762968","192.168.79.132","192.168.79.131","TCP","60","3208  >  80 [SYN] Seq=0 Win=512 Len=0"
"1705","5.764397","192.168.79.132","192.168.79.131","TCP","60","3209  >  80 [SYN] Seq=0 Win=512 Len=0"
"1706","5.765798","192.168.79.132","192.168.79.131","TCP","60","3210  >  80 [SYN] Seq=0 Win=512 Len=0"
"1707","5.767091","192.168.79.132","192.168.79.131","TCP","60","3211  >  80 [SYN] Seq=0 Win=512 Len=0"
"1708","5.768958","192.168.79.132","192.168.79.131","TCP","60","3212  >  80 [SYN] Seq=0 Win=512 Len=0"
"1709","5.770074","192.168.79.132","192.168.79.131","TCP","60","3213  >  80 [SYN] Seq=0 Win=512 Len=0"
"1710","5.771499","192.168.79.132","192.168.79.131","TCP","60","3214  >  80 [SYN] Seq=0 Win=512 Len=0"
"1711","5.772806","192.168.79.132","192.168.79.131","TCP","60","3215  >  80 [SYN] Seq=0 Win=512 Len=0"
"1712","5.774210","192.168.79.132","192.168.79.131","TCP","60","3216  >  80 [SYN] Seq=0 Win=512 Len=0"
"1713","5.775398","192.168.79.132","192.168.79.131","TCP","60","3217  >  80 [SYN] Seq=0 Win=512 Len=0"
"1714","5.777628","192.168.79.132","192.168.79.131","TCP","60","3218  >  80 [SYN] Seq=0 Win=512 Len=0"
"1715","5.779144","192.168.79.132","192.168.79.131","TCP","60","3219  >  80 [SYN] Seq=0 Win=512 Len=0"
"1716","5.780462","192.168.79.132","192.168.79.131","TCP","60","3220  >  80 [SYN] Seq=0 Win=512 Len=0"
"1717","5.781833","192.168.79.132","192.168.79.131","TCP","60","3221  >  80 [SYN] Seq=0 Win=512 Len=0"
"1718","5.783388","192.168.79.132","192.168.79.131","TCP","60","3222  >  80 [SYN] Seq=0 Win=512 Len=0"
"1719","5.784688","192.168.79.132","192.168.79.131","TCP","60","3223  >  80 [SYN] Seq=0 Win=512 Len=0"
"1720","5.786011","192.168.79.132","192.168.79.131","TCP","60","3224  >  80 [SYN] Seq=0 Win=512 Len=0"
"1721","5.788008","192.168.79.132","192.168.79.131","TCP","60","3225  >  80 [SYN] Seq=0 Win=512 Len=0"
"1722","5.789433","192.168.79.132","192.168.79.131","TCP","60","3226  >  80 [SYN] Seq=0 Win=512 Len=0"
"1723","5.791915","192.168.79.132","192.168.79.131","TCP","60","3227  >  80 [SYN] Seq=0 Win=512 Len=0"
"1724","5.792620","192.168.79.132","192.168.79.131","TCP","60","3228  >  80 [SYN] Seq=0 Win=512 Len=0"
"1725","5.794935","192.168.79.132","192.168.79.131","TCP","60","3229  >  80 [SYN] Seq=0 Win=512 Len=0"
"1726","5.796863","192.168.79.132","192.168.79.131","TCP","60","3230  >  80 [SYN] Seq=0 Win=512 Len=0"
"1727","5.797831","192.168.79.132","192.168.79.131","TCP","60","3231  >  80 [SYN] Seq=0 Win=512 Len=0"
"1728","5.799323","192.168.79.132","192.168.79.131","TCP","60","3232  >  80 [SYN] Seq=0 Win=512 Len=0"
"1729","5.801387","192.168.79.132","192.168.79.131","TCP","60","3233  >  80 [SYN] Seq=0 Win=512 Len=0"
"1730","5.802572","192.168.79.132","192.168.79.131","TCP","60","3234  >  80 [SYN] Seq=0 Win=512 Len=0"
"1731","5.804522","192.168.79.132","192.168.79.131","TCP","60","3235  >  80 [SYN] Seq=0 Win=512 Len=0"
"1732","5.806658","192.168.79.132","192.168.79.131","TCP","60","3236  >  80 [SYN] Seq=0 Win=512 Len=0"
"1733","5.807194","192.168.79.132","192.168.79.131","TCP","60","3237  >  80 [SYN] Seq=0 Win=512 Len=0"
"1734","5.808762","192.168.79.132","192.168.79.131","TCP","60","3238  >  80 [SYN] Seq=0 Win=512 Len=0"
"1735","5.810141","192.168.79.132","192.168.79.131","TCP","60","3239  >  80 [SYN] Seq=0 Win=512 Len=0"
"1736","5.811677","192.168.79.132","192.168.79.131","TCP","60","3240  >  80 [SYN] Seq=0 Win=512 Len=0"
"1737","5.813289","192.168.79.132","192.168.79.131","TCP","60","3241  >  80 [SYN] Seq=0 Win=512 Len=0"
"1738","5.814755","192.168.79.132","192.168.79.131","TCP","60","3242  >  80 [SYN] Seq=0 Win=512 Len=0"
"1739","5.816399","192.168.79.132","192.168.79.131","TCP","60","3243  >  80 [SYN] Seq=0 Win=512 Len=0"
"1740","5.818832","192.168.79.132","192.168.79.131","TCP","60","3244  >  80 [SYN] Seq=0 Win=512 Len=0"
"1741","5.819342","192.168.79.132","192.168.79.131","TCP","60","3245  >  80 [SYN] Seq=0 Win=512 Len=0"
"1742","5.821781","192.168.79.132","192.168.79.131","TCP","60","3246  >  80 [SYN] Seq=0 Win=512 Len=0"
"1743","5.822481","192.168.79.132","192.168.79.131","TCP","60","3247  >  80 [SYN] Seq=0 Win=512 Len=0"
"1744","5.823990","192.168.79.132","192.168.79.131","TCP","60","3248  >  80 [SYN] Seq=0 Win=512 Len=0"
"1745","5.825446","192.168.79.132","192.168.79.131","TCP","60","3249  >  80 [SYN] Seq=0 Win=512 Len=0"
"1746","5.826892","192.168.79.132","192.168.79.131","TCP","60","3250  >  80 [SYN] Seq=0 Win=512 Len=0"
"1747","5.828367","192.168.79.132","192.168.79.131","TCP","60","3251  >  80 [SYN] Seq=0 Win=512 Len=0"
"1748","5.829998","192.168.79.132","192.168.79.131","TCP","60","3252  >  80 [SYN] Seq=0 Win=512 Len=0"
"1749","5.831154","192.168.79.132","192.168.79.131","TCP","60","3253  >  80 [SYN] Seq=0 Win=512 Len=0"
"1750","5.832728","192.168.79.132","192.168.79.131","TCP","60","3254  >  80 [SYN] Seq=0 Win=512 Len=0"
"1751","5.834465","192.168.79.132","192.168.79.131","TCP","60","3255  >  80 [SYN] Seq=0 Win=512 Len=0"
"1752","5.836100","192.168.79.132","192.168.79.131","TCP","60","3256  >  80 [SYN] Seq=0 Win=512 Len=0"
"1753","5.837811","192.168.79.132","192.168.79.131","TCP","60","3257  >  80 [SYN] Seq=0 Win=512 Len=0"
"1754","5.838882","192.168.79.132","192.168.79.131","TCP","60","3258  >  80 [SYN] Seq=0 Win=512 Len=0"
"1755","5.840531","192.168.79.132","192.168.79.131","TCP","60","3259  >  80 [SYN] Seq=0 Win=512 Len=0"
"1756","5.841685","192.168.79.132","192.168.79.131","TCP","60","3260  >  80 [SYN] Seq=0 Win=512 Len=0"
"1757","5.842794","192.168.79.132","192.168.79.131","TCP","60","3261  >  80 [SYN] Seq=0 Win=512 Len=0"
"1758","5.844592","192.168.79.132","192.168.79.131","TCP","60","3262  >  80 [SYN] Seq=0 Win=512 Len=0"
"1759","5.846092","192.168.79.132","192.168.79.131","TCP","60","3263  >  80 [SYN] Seq=0 Win=512 Len=0"
"1760","5.847352","192.168.79.132","192.168.79.131","TCP","60","3264  >  80 [SYN] Seq=0 Win=512 Len=0"
"1761","5.848823","192.168.79.132","192.168.79.131","TCP","60","3265  >  80 [SYN] Seq=0 Win=512 Len=0"
"1762","5.850172","192.168.79.132","192.168.79.131","TCP","60","3266  >  80 [SYN] Seq=0 Win=512 Len=0"
"1763","5.853838","192.168.79.132","192.168.79.131","TCP","60","3267  >  80 [SYN] Seq=0 Win=512 Len=0"
"1764","5.853838","192.168.79.132","192.168.79.131","TCP","60","3268  >  80 [SYN] Seq=0 Win=512 Len=0"
"1765","5.854315","192.168.79.132","192.168.79.131","TCP","60","3269  >  80 [SYN] Seq=0 Win=512 Len=0"
"1766","5.856317","192.168.79.132","192.168.79.131","TCP","60","3270  >  80 [SYN] Seq=0 Win=512 Len=0"
"1767","5.857563","192.168.79.132","192.168.79.131","TCP","60","3271  >  80 [SYN] Seq=0 Win=512 Len=0"
"1768","5.859123","192.168.79.132","192.168.79.131","TCP","60","3272  >  80 [SYN] Seq=0 Win=512 Len=0"
"1769","5.860763","192.168.79.132","192.168.79.131","TCP","60","3273  >  80 [SYN] Seq=0 Win=512 Len=0"
"1770","5.862089","192.168.79.132","192.168.79.131","TCP","60","3274  >  80 [SYN] Seq=0 Win=512 Len=0"
"1771","5.863583","192.168.79.132","192.168.79.131","TCP","60","3275  >  80 [SYN] Seq=0 Win=512 Len=0"
"1772","5.865057","192.168.79.132","192.168.79.131","TCP","60","3276  >  80 [SYN] Seq=0 Win=512 Len=0"
"1773","5.866551","192.168.79.132","192.168.79.131","TCP","60","3277  >  80 [SYN] Seq=0 Win=512 Len=0"
"1774","5.867766","192.168.79.132","192.168.79.131","TCP","60","3278  >  80 [SYN] Seq=0 Win=512 Len=0"
"1775","5.869273","192.168.79.132","192.168.79.131","TCP","60","3279  >  80 [SYN] Seq=0 Win=512 Len=0"
"1776","5.870944","192.168.79.132","192.168.79.131","TCP","60","3280  >  80 [SYN] Seq=0 Win=512 Len=0"
"1777","5.872261","192.168.79.132","192.168.79.131","TCP","60","3281  >  80 [SYN] Seq=0 Win=512 Len=0"
"1778","5.873646","192.168.79.132","192.168.79.131","TCP","60","3282  >  80 [SYN] Seq=0 Win=512 Len=0"
"1779","5.874942","192.168.79.132","192.168.79.131","TCP","60","3283  >  80 [SYN] Seq=0 Win=512 Len=0"
"1780","5.876346","192.168.79.132","192.168.79.131","TCP","60","3284  >  80 [SYN] Seq=0 Win=512 Len=0"
"1781","5.877866","192.168.79.132","192.168.79.131","TCP","60","3285  >  80 [SYN] Seq=0 Win=512 Len=0"
"1782","5.879340","192.168.79.132","192.168.79.131","TCP","60","3286  >  80 [SYN] Seq=0 Win=512 Len=0"
"1783","5.880475","192.168.79.132","192.168.79.131","TCP","60","3287  >  80 [SYN] Seq=0 Win=512 Len=0"
"1784","5.881853","192.168.79.132","192.168.79.131","TCP","60","3288  >  80 [SYN] Seq=0 Win=512 Len=0"
"1785","5.883279","192.168.79.132","192.168.79.131","TCP","60","3289  >  80 [SYN] Seq=0 Win=512 Len=0"
"1786","5.884697","192.168.79.132","192.168.79.131","TCP","60","3290  >  80 [SYN] Seq=0 Win=512 Len=0"
"1787","5.885960","192.168.79.132","192.168.79.131","TCP","60","3291  >  80 [SYN] Seq=0 Win=512 Len=0"
"1788","5.887385","192.168.79.132","192.168.79.131","TCP","60","3292  >  80 [SYN] Seq=0 Win=512 Len=0"
"1789","5.888799","192.168.79.132","192.168.79.131","TCP","60","3293  >  80 [SYN] Seq=0 Win=512 Len=0"
"1790","5.890350","192.168.79.132","192.168.79.131","TCP","60","3294  >  80 [SYN] Seq=0 Win=512 Len=0"
"1791","5.892032","192.168.79.132","192.168.79.131","TCP","60","3295  >  80 [SYN] Seq=0 Win=512 Len=0"
"1792","5.893524","192.168.79.132","192.168.79.131","TCP","60","3296  >  80 [SYN] Seq=0 Win=512 Len=0"
"1793","5.894967","192.168.79.132","192.168.79.131","TCP","60","3297  >  80 [SYN] Seq=0 Win=512 Len=0"
"1794","5.896358","192.168.79.132","192.168.79.131","TCP","60","3298  >  80 [SYN] Seq=0 Win=512 Len=0"
"1795","5.898107","192.168.79.132","192.168.79.131","TCP","60","3299  >  80 [SYN] Seq=0 Win=512 Len=0"
"1796","5.899956","192.168.79.132","192.168.79.131","TCP","60","3300  >  80 [SYN] Seq=0 Win=512 Len=0"
"1797","5.900858","192.168.79.132","192.168.79.131","TCP","60","3301  >  80 [SYN] Seq=0 Win=512 Len=0"
"1798","5.902296","192.168.79.132","192.168.79.131","TCP","60","3302  >  80 [SYN] Seq=0 Win=512 Len=0"
"1799","5.903161","192.168.79.132","192.168.79.131","TCP","60","3303  >  80 [SYN] Seq=0 Win=512 Len=0"
"1800","5.904680","192.168.79.132","192.168.79.131","TCP","60","3304  >  80 [SYN] Seq=0 Win=512 Len=0"
"1801","5.906223","192.168.79.132","192.168.79.131","TCP","60","3305  >  80 [SYN] Seq=0 Win=512 Len=0"
"1802","5.907749","192.168.79.132","192.168.79.131","TCP","60","3306  >  80 [SYN] Seq=0 Win=512 Len=0"
"1803","5.909208","192.168.79.132","192.168.79.131","TCP","60","3307  >  80 [SYN] Seq=0 Win=512 Len=0"
"1804","5.910559","192.168.79.132","192.168.79.131","TCP","60","3308  >  80 [SYN] Seq=0 Win=512 Len=0"
"1805","5.912157","192.168.79.132","192.168.79.131","TCP","60","3309  >  80 [SYN] Seq=0 Win=512 Len=0"
"1806","5.913656","192.168.79.132","192.168.79.131","TCP","60","3310  >  80 [SYN] Seq=0 Win=512 Len=0"
"1807","5.915444","192.168.79.132","192.168.79.131","TCP","60","3311  >  80 [SYN] Seq=0 Win=512 Len=0"
"1808","5.916728","192.168.79.132","192.168.79.131","TCP","60","3312  >  80 [SYN] Seq=0 Win=512 Len=0"
"1809","5.918925","192.168.79.132","192.168.79.131","TCP","60","3313  >  80 [SYN] Seq=0 Win=512 Len=0"
"1810","5.920274","192.168.79.132","192.168.79.131","TCP","60","3314  >  80 [SYN] Seq=0 Win=512 Len=0"
"1811","5.921540","192.168.79.132","192.168.79.131","TCP","60","3315  >  80 [SYN] Seq=0 Win=512 Len=0"
"1812","5.923057","192.168.79.132","192.168.79.131","TCP","60","3316  >  80 [SYN] Seq=0 Win=512 Len=0"
"1813","5.924573","192.168.79.132","192.168.79.131","TCP","60","3317  >  80 [SYN] Seq=0 Win=512 Len=0"
"1814","5.926010","192.168.79.132","192.168.79.131","TCP","60","3318  >  80 [SYN] Seq=0 Win=512 Len=0"
"1815","5.927507","192.168.79.132","192.168.79.131","TCP","60","3319  >  80 [SYN] Seq=0 Win=512 Len=0"
"1816","5.929204","192.168.79.132","192.168.79.131","TCP","60","3320  >  80 [SYN] Seq=0 Win=512 Len=0"
